Example 160 (R.32.07) -> R
Example 161 (R.14.04) -> R
Example 162 (R.14.04) -> R
Example 163 (R.14.04) -> R
Example 164 (R.14.04) -> R
Example 165 (R.14.04) -> R
Example 166 (R.14.04) -> R
Example 167 (R.14.04) -> R
Example 168 (R.14.04) -> R
Example 169 (R.14.04) -> R
Example 170 (R.14.04) -> R
Example 171 (R.14.04) -> R
Example 172 (R.14.04) -> R
Example 173 (R.14.04) -> R
Example 174 (R.14.04) -> R.01
Example 175 (R.14.04) -> R
Example 176 (R.14.04) -> R
Example 177 (R.14.04) -> R
Example 178 (R.32.01) -> R
Example 179 (R.32.01) -> R
Example 180 (R.32.01) -> R
Example 181 (R.32.01) -> R
Example 182 (R.32.01) -> R
Example 183 (R.32.01) -> R
Example 184 (R.43.01.03.05) -> R
Example 185 (R.43.01.03.05) -> R
Example 186 (R.43.01.03.05) -> R
Example 187 (R.43.01.03.05) -> R
Example 188 (R.43.01.03.05) -> R
Example 189 (R.43.01.03.05) -> R
Example 190 (R.43.01.03.05) -> R
Example 191 (R.43.01.03.05) -> R.01
Example 192 (R.43.01.03.05) -> R
Example 193 (R.43.01.03.05) -> R
Example 194 (R.43.01.03.05) -> R
Example 195 (R.43.01.03.05) -> R
Example 196 (R.43.01.03.05) -> R
Example 197 (R.43.01.03.05) -> R.01
Example 198 (R.20.01.01.01) -> R
Example 199 (R.42.01) -> R.01
Example 200 (R.42.01) -> R
Example 201 (R.42.01) -> R
Example 202 (R.42.01) -> R
Example 203 (R.42.01) -> R
Example 204 (R.42.01) -> R
Example 205 (R.42.01) -> R
Example 206 (R.42.01) -> R
Example 207 (R.42.01) -> R
Example 208 (R.42.01) -> R
Example 209 (R.12.04.01) -> R
Example 210 (R.12.04.01) -> R
Example 211 (R.01.06.05) -> R
Example 212 (R.02.13) -> R
Example 213 (R.10.03.01) -> R
Example 214 (R.10.03.01) -> R
Example 215 (R.10.03.01) -> R
Example 216 (R.10.03.01) -> R.01
Example 217 (R.10.03.01) -> R.01
Example 218 (R.10.03.01) -> R
Example 219 (R.10.03.01) -> R
Example 220 (R.10.03.01) -> R
Example 221 (R.10.03.01) -> R
Example 222 (R.10.03.01) -> R
Example 223 (R.16.01) -> R
Example 224 (R.16.01) -> R
Example 225 (R.16.01) -> R
Example 226 (R.16.01) -> R
Example 227 (R.16.01) -> R
Example 228 (R.16.01) -> R
Example 229 (R.16.01) -> R
Example 230 (R.16.01) -> R
Example 231 (R.16.01) -> R
Example 232 (R.16.01) -> R
Example 233 (R.16.01) -> R
Example 234 (R.16.01) -> R
Example 235 (R.16.01) -> R
Example 236 (R.16.01) -> R
Example 237 (R.16.01) -> R
Example 238 (R.16.01) -> R
Example 239 (R.16.01) -> R
Example 240 (R.16.01) -> R
Example 241 (R.16.01) -> R
Example 242 (R.16.01) -> R
Example 243 (R.16.01) -> R
Example 244 (R.16.01) -> R
Example 245 (R.16.01) -> R
Example 246 (R.16.01) -> R
Example 247 (R.16.01) -> R
Example 248 (R.16.01) -> R
Example 249 (R.16.01) -> R
Example 250 (R.16.01) -> R
Example 251 (R.32.01.01) -> R
Example 252 (R.11.04.02) -> R
Example 253 (R.20.09.07.03) -> R
Example 254 (R.20.09.07.03) -> R
Example 255 (R.20.09.07.03) -> R
Example 256 (R.10.03.02) -> R.01
Example 257 (R.10.03.02) -> R.01
Example 258 (R.20.01.13) -> R
Example 259 (R.10.03.04.05) -> R.01
Example 260 (R.01.07) -> R
Example 261 (R.11.04.03.01) -> R
Example 262 (R.11.04.03.01) -> R
Example 263 (R.11.04.03.01) -> R
Example 264 (R.99) -> R
Example 265 (R.99) -> R
Example 266 (R.20.03) -> R
Example 267 (R.20.03) -> R
Example 268 (R.20.03) -> R
Example 269 (R.14.07.02.02) -> R
Example 270 (R.14.13) -> R
Example 271 (R.12.01) -> R
Example 272 (R.01.06) -> R
Example 273 (R.01.06) -> R.01
Example 274 (R.01.06) -> R
Example 275 (R.01.06) -> R.01
Example 276 (R.01.06) -> R
Example 277 (R.14.10) -> R
Example 278 (R.14.10) -> R
Example 279 (R.14.10) -> R
Example 280 (R.14.10) -> R
Example 281 (R.14.10) -> R
Example 282 (R.14.10) -> R
Example 283 (R.14.10) -> R
Example 284 (R.20.09.04) -> R
Example 285 (R.20.09.04) -> R
Example 286 (R.20.09.04) -> R.01.04
Example 287 (R.20.09.04) -> R
Example 288 (R.02.13.03) -> R
Example 289 (R.34.11.03.07) -> R
Example 290 (R.34.11.03.07) -> R
Example 291 (R.34.11.03.07) -> R
Example 292 (R.34.11.03.07) -> R
Example 293 (R.14.07.11) -> R
Example 294 (R.14.07.11) -> R
Example 295 (R.16.03.03) -> R.01
Example 296 (R.16.03.03) -> R
Example 297 (R.16.03.03) -> R
Example 298 (R.16.03.03) -> R
Example 299 (R.16.03.03) -> R
Example 300 (R.16.03.03) -> R
Example 301 (R.01.02) -> R
Example 302 (R.01.02) -> R
Example 303 (R.01.02) -> R
Example 304 (R.14.07.05) -> R
Example 305 (R.14.07.05) -> R
Example 306 (R.20.09.18) -> R
Example 307 (R.20.09.18) -> R
Example 308 (R.20.09.18) -> R
Example 309 (R.20.09.18) -> R
Example 310 (R.20.09.18) -> R
Example 311 (R.20.09.18) -> R
Example 312 (R.01.03.01) -> R
Example 313 (R.12.10) -> R
Example 314 (R.12.10) -> R
Example 315 (R.12.10) -> R
Example 316 (R.14.13.01.01) -> R
Example 317 (R.14.13.01.01) -> R
Example 318 (R.14.13.01.01) -> R
Example 319 (R.14.13.01.01) -> R
Example 320 (R.18.02.01) -> R
Example 321 (R.02.19) -> R.01
Example 322 (R.20.01.15) -> R
Example 323 (R.20.01.15) -> R
Example 324 (R.16.21.07) -> R
Example 325 (R.20.01.10) -> R
Example 326 (R.20.01.10) -> R.01
Example 327 (R.11.06.02) -> R
Example 328 (R.42.10.03) -> R
Example 329 (R.20.09.16) -> R
Example 330 (R.01.06.06.11) -> R
Example 331 (R.01.06.06.11) -> R
Example 332 (R.14.01) -> R
Example 333 (R.14.01) -> R
Example 334 (R.16.19.03) -> R
Example 335 (R.16.19.03) -> R
Example 336 (R.16.19.03) -> R
Example 337 (R.16.19.03) -> R
Example 338 (R.14.07.04) -> R
Example 339 (R.42.04.03) -> R
Example 340 (R.20.09.07) -> R
Example 341 (R.12.04.02) -> R
Example 342 (R.10.01.09.05) -> R
Example 343 (R.10.01.09.05) -> R
Example 344 (R.10.01.09.05) -> R
Example 345 (R.01.01.06.05) -> R
Example 346 (R.10.03.01.03) -> R
Example 347 (R.01.03.04) -> R
Example 348 (R.01.01.03.05.01) -> R
Example 349 (R.14.13.01) -> R
Example 350 (R.42.04.05) -> R
Example 351 (R.01.06.02.01) -> R
Example 352 (R.01.06.02.01) -> R
Example 353 (R.01.06.02.01) -> R
Example 354 (R.01.01.09.06.01) -> R
Example 355 (R.42.04) -> R.01
Example 356 (R.01.03.01.03) -> R
Example 357 (R.02.45) -> R
Example 358 (R.01.01) -> R
Example 359 (R.11) -> R
Example 360 (R.20.01.07) -> R
Example 361 (R.10.01.03.05) -> R
Example 362 (R.10.01.05.03.01) -> R
Example 363 (R.42.08) -> R
Example 364 (R.20.09.07.25) -> R
Example 365 (R.20.09.13) -> R.01
Example 366 (R.20.09.13) -> R
Example 367 (R.42.16) -> R
Example 368 (R.42.16) -> R
Example 369 (R.11.02.03.01) -> R
Example 370 (R.11.02.03.01) -> R
Example 371 (R.11.02.03.01) -> R
Example 372 (R.11.04.01) -> R
Example 373 (R.11.04.01) -> R
Example 374 (R.11.04.01) -> R
Example 375 (R.11.04.01) -> R
Example 376 (R.01.04) -> R
Example 377 (R.01.04) -> R
Example 378 (R.01.04) -> R
Example 379 (R.01.04) -> R
Example 380 (R.01.04) -> R
Example 381 (R.01.04) -> R
Example 382 (R.01.04) -> R
Example 383 (R.01.04) -> R
Example 384 (R.01.04) -> R
Example 385 (R.01.04) -> R.01
Example 386 (R.01.04) -> R
Example 387 (R.01.04) -> R
Example 388 (R.01.04) -> R
Example 389 (R.01.04) -> R
Example 390 (R.01.04) -> R
Example 391 (R.01.04) -> R.01
Example 392 (R.01.04) -> R.01
Example 393 (R.01.04) -> R
Example 394 (R.01.04) -> R
Example 395 (R.01.04) -> R
Example 396 (R.01.04) -> R
Example 397 (R.01.04) -> R
Example 398 (R.01.04) -> R
Example 399 (R.10.01.05.01) -> R
Example 400 (R.10.01.05.01) -> R
Example 401 (R.10.01.05.01) -> R.01
Example 402 (R.10.01.05.01) -> R.01
Example 403 (R.11.02.03.04) -> R
Example 404 (R.11.02.03.04) -> R
Example 405 (R.11.02.03.04) -> R
Example 406 (R.11.02.03.04) -> R
Example 407 (R.11.02.03.04) -> R.01
Example 408 (R.11.02.03.04) -> R
Example 409 (R.11.02.03.04) -> R
Example 410 (R.11.02.03.04) -> R
Example 411 (R.11.02.03.04) -> R
Example 412 (R.11.02.03.04) -> R
Example 413 (R.11.02.03.04) -> R
Example 414 (R.11.02.03.04) -> R
Example 415 (R.11.02.03.04) -> R
Example 416 (R.11.02.03.04) -> R
Example 417 (R.11.02.03.04) -> R
Example 418 (R.11.02.03.04) -> R
Example 419 (R.11.02.03.04) -> R
Example 420 (R.11.02.03.04) -> R
Example 421 (R.11.02.03.04) -> R
Example 422 (R.11.02.03.04) -> R
Example 423 (R.11.02.03.04) -> R
Example 424 (R.11.02.03.04) -> R
Example 425 (R.11.02.03.04) -> R
Example 426 (R.11.02.03.04) -> R
Example 427 (R.11.02.03.04) -> R
Example 428 (R.11.02.03.04) -> R
Example 429 (R.11.02.03.04) -> R
Example 430 (R.11.02.03.04) -> R
Example 431 (R.11.02.03.04) -> R
Example 432 (R.11.02.03.04) -> R
Example 433 (R.11.02.03.04) -> R
Example 434 (R.12.01.01) -> R
Example 435 (R.12.01.01) -> R
Example 436 (R.12.01.01) -> R
Example 437 (R.12.01.01) -> R
Example 438 (R.12.01.01) -> R
Example 439 (R.12.01.01) -> R
Example 440 (R.12.01.01) -> R
Example 441 (R.12.01.01) -> R
Example 442 (R.12.01.01) -> R
Example 443 (R.12.01.01) -> R
Example 444 (R.12.01.01) -> R
Example 445 (R.12.01.01) -> R
Example 446 (R.12.01.01) -> R
Example 447 (R.12.01.01) -> R
Example 448 (R.12.01.01) -> R
Example 449 (R.12.01.01) -> R
Example 450 (R.01.05) -> R
Example 451 (R.01.05) -> R
Example 452 (R.01.05) -> R
Example 453 (R.01.05) -> R
Example 454 (R.01.05) -> R
Example 455 (R.01.05) -> R
Example 456 (R.01.05) -> R
Example 457 (R.01.05) -> R
Example 458 (R.01.05) -> R
Example 459 (R.01.05) -> R
Example 460 (R.01.05) -> R
Example 461 (R.01.05) -> R
Example 462 (R.01.05) -> R
Example 463 (R.34.01.01.01) -> R
Example 464 (R.34.01.01.01) -> R
Example 465 (R.34.01.01.01) -> R
Example 466 (R.01.05.02.07) -> R
Example 467 (R.01.05.02.07) -> R
Example 468 (R.01.05.02.07) -> R
Example 469 (R.43.01.03.09) -> R.01
Example 470 (R.43.01.03.09) -> R.01
Example 471 (R.43.01.03.09) -> R
Example 472 (R.43.01.03.09) -> R
Example 473 (R.01.05.25) -> R
Example 474 (R.01.05.25) -> R
Example 475 (R.40.01) -> R.01
Example 476 (R.10.03.01.01.11) -> R.01
Example 477 (R.16.03.01) -> R
Example 478 (R.16.03.01) -> R
Example 479 (R.16.03.01) -> R
Example 480 (R.16.03.01) -> R
Example 481 (R.16.03.01) -> R
Example 482 (R.16.03.01) -> R
Example 483 (R.01.07.01) -> R
Example 484 (R.01.07.01) -> R
Example 485 (R.01.07.01) -> R
Example 486 (R.01.07.01) -> R
Example 487 (R.01.07.01) -> R
Example 488 (R.01.07.01) -> R
Example 489 (R.12.07) -> R
Example 490 (R.32.07) -> R.01
Example 491 (R.32.07) -> R
Example 492 (R.32.07) -> R.01
Example 493 (R.14.04) -> R.01
Example 494 (R.14.04) -> R.01
Example 495 (R.14.04) -> R
Example 496 (R.14.04) -> R
Example 497 (R.14.04) -> R
Example 498 (R.14.04) -> R
Example 499 (R.14.04) -> R
Example 500 (R.14.04) -> R
Example 501 (R.14.04) -> R
Example 502 (R.14.04) -> R
Example 503 (R.14.04) -> R
Example 504 (R.14.04) -> R
Example 505 (R.14.04) -> R
Example 506 (R.14.04) -> R
Example 507 (R.32.01) -> R
Example 508 (R.32.01) -> R
Example 509 (R.32.01) -> R
Example 510 (R.32.01) -> R
Example 511 (R.43.01.03.05) -> R
Example 512 (R.43.01.03.05) -> R
Example 513 (R.43.01.03.05) -> R
Example 514 (R.43.01.03.05) -> R
Example 515 (R.43.01.03.05) -> R
Example 516 (R.43.01.03.05) -> R
Example 517 (R.43.01.03.05) -> R
Example 518 (R.43.01.03.05) -> R
Example 519 (R.43.01.03.05) -> R
Example 520 (R.43.01.03.05) -> R
Example 521 (R.43.01.03.05) -> R
Example 522 (R.20.01.01.01) -> R
Example 523 (R.42.01) -> R
Example 524 (R.42.01) -> R
Example 525 (R.42.01) -> R
Example 526 (R.42.01) -> R
Example 527 (R.42.01) -> R
Example 528 (R.42.01) -> R
Example 529 (R.42.01) -> R
Example 530 (R.12.04.01) -> R
Example 531 (R.01.06.05) -> R.01
Example 532 (R.10.03.01) -> R
Example 533 (R.10.03.01) -> R.01
Example 534 (R.10.03.01) -> R
Example 535 (R.10.03.01) -> R
Example 536 (R.10.03.01) -> R
Example 537 (R.10.03.01) -> R
Example 538 (R.10.03.01) -> R
Example 539 (R.10.03.01) -> R
Example 540 (R.16.01) -> R
Example 541 (R.16.01) -> R
Example 542 (R.16.01) -> R
Example 543 (R.16.01) -> R
Example 544 (R.16.01) -> R
Example 545 (R.16.01) -> R
Example 546 (R.16.01) -> R
Example 547 (R.16.01) -> R
Example 548 (R.16.01) -> R
Example 549 (R.16.01) -> R
Example 550 (R.16.01) -> R
Example 551 (R.16.01) -> R
Example 552 (R.16.01) -> R
Example 553 (R.16.01) -> R
Example 554 (R.16.01) -> R
Example 555 (R.16.01) -> R
Example 556 (R.16.01) -> R
Example 557 (R.16.01) -> R
Example 558 (R.16.01) -> R
Example 559 (R.16.01) -> R
Example 560 (R.16.01) -> R.01
Example 561 (R.16.01) -> R
Example 562 (R.32.01.01) -> R
Example 563 (R.32.01.01) -> R
Example 564 (R.11.04.02) -> R
Example 565 (R.20.09.07.03) -> R
Example 566 (R.20.09.07.03) -> R
Example 567 (R.10.03.02) -> R
Example 568 (R.10.03.02) -> R
Example 569 (R.20.01.13) -> R
Example 570 (R.11.04.03.01) -> R
Example 571 (R.11.04.03.01) -> R
Example 572 (R.11.04.03.01) -> R
Example 573 (R.11.04.03.01) -> R
Example 574 (R.99) -> R
Example 575 (R.99) -> R
Example 576 (R.20.03) -> R
Example 577 (R.20.03) -> R
Example 578 (R.14.07.02.02) -> R.01
Example 579 (R.01.06) -> R.01
Example 580 (R.01.06) -> R
Example 581 (R.01.06) -> R
Example 582 (R.01.06) -> R
Example 583 (R.01.06) -> R
Example 584 (R.14.10) -> R
Example 585 (R.14.10) -> R
Example 586 (R.14.10) -> R
Example 587 (R.14.10) -> R
Example 588 (R.14.10) -> R
Example 589 (R.14.10) -> R
Example 590 (R.20.09.04) -> R
Example 591 (R.20.09.04) -> R.01
Example 592 (R.02.13.03) -> R
Example 593 (R.34.11.03.07) -> R
Example 594 (R.34.11.03.07) -> R.01
Example 595 (R.34.11.03.07) -> R.01
Example 596 (R.34.11.03.07) -> R.01
Example 597 (R.14.07.11) -> R.01
Example 598 (R.16.03.03) -> R
Example 599 (R.16.03.03) -> R
Example 600 (R.16.03.03) -> R
Example 601 (R.16.03.03) -> R
Example 602 (R.16.03.03) -> R
Example 603 (R.01.02) -> R
Example 604 (R.01.02) -> R
Example 605 (R.01.02) -> R.01
Example 606 (R.20.09.18) -> R
Example 607 (R.20.09.18) -> R
Example 608 (R.20.09.18) -> R
Example 609 (R.20.09.18) -> R
Example 610 (R.20.09.18) -> R
Example 611 (R.01.03.01) -> R.01
Example 612 (R.12.10) -> R
Example 613 (R.12.10) -> R
Example 614 (R.12.10) -> R
Example 615 (R.14.13.01.01) -> R
Example 616 (R.14.13.01.01) -> R
Example 617 (R.10.01.03) -> R.01
Example 618 (R.02.19) -> R
Example 619 (R.20.01.15) -> R
Example 620 (R.20.01.15) -> R.01
Example 621 (R.16.21.07) -> R
Example 622 (R.11.06.02) -> R
Example 623 (R.42.10.03) -> R
Example 624 (R.01.06.06.11) -> R
Example 625 (R.01.06.06.11) -> R
Example 626 (R.14.01) -> R.01
Example 627 (R.14.01) -> R
Example 628 (R.16.19.03) -> R
Example 629 (R.16.19.03) -> R
Example 630 (R.16.19.03) -> R
Example 631 (R.20.09.07) -> R
Example 632 (R.12.04.02) -> R
Example 633 (R.10.01.09.05) -> R
Example 634 (R.10.01.09.05) -> R
Example 635 (R.01.03.04) -> R
Example 636 (R.14.13.01) -> R.01
Example 637 (R.01.06.02.01) -> R
Example 638 (R.20.03.01.01) -> R
Example 639 (R.01.03.01.03) -> R
Example 640 (R.01.01.06.02.01) -> R
Example 641 (R.01.01) -> R
Example 642 (R.11) -> R
Example 643 (R.20.01.07) -> R
Example 644 (R.01.01.11.04.01) -> R
Example 645 (R.01.03.16.01) -> R
Example 646 (R.34.01.01.03) -> R
Example 647 (R.01.01.09.05) -> R
Example 648 (R.01.05.25) -> R
Example 649 (R.02.16.01) -> R.01.04
Example 650 (R.20.09.07) -> R
Example 651 (R.14.13.01) -> R
Example 652 (R.10.01.05.03) -> R
Example 653 (R.34.01.01) -> R.01
Example 654 (R.10.03.01.01.09) -> R
Example 655 (R.20.01.17) -> R
Example 656 (R.20.01.03) -> R
Example 657 (R.32.01.03) -> R.01
Example 658 (R.11.02.03.04.01) -> R
Example 659 (R.12.04) -> R
Example 660 (R.14.07.03) -> R
Example 661 (R.20.01.03) -> R
Example 662 (R.14.07) -> R.01
Example 663 (R.11.04.03.05) -> R.01
Example 664 (R.12.04.03) -> R
Example 665 (R.14.07.09) -> R
Example 666 (R.01.03.04.03) -> R.01
Example 667 (R.01.01.09.07.01) -> R
Example 668 (R.02.10) -> R
Example 669 (R.32) -> R
Example 670 (R.18.02.09) -> R
Example 671 (R.14.07.02) -> R
Example 672 (R.01.04.04) -> R
Example 673 (R.42.27.03) -> R
Example 674 (R.02.01) -> R
Example 675 (R.11.04.03.03) -> R
Example 676 (R.20.01.23) -> R
Example 677 (R.01.06.02.02) -> R
Example 678 (R.34.07.01) -> R
Example 679 (R.01.01.03.02.01) -> R.01
Example 680 (R.01.01.09.04.01) -> R
Example 681 (R.20.09.13) -> R
Example 682 (R.42.16) -> R
Example 683 (R.01.04) -> R
Example 684 (R.01.04) -> R
Example 685 (R.01.04) -> R.01
Example 686 (R.01.04) -> R
Example 687 (R.01.04) -> R
Example 688 (R.01.04) -> R
Example 689 (R.01.04) -> R
Example 690 (R.10.01.05.01) -> R
Example 691 (R.11.02.03.04) -> R
Example 692 (R.11.02.03.04) -> R
Example 693 (R.11.02.03.04) -> R
Example 694 (R.11.02.03.04) -> R.01
Example 695 (R.11.02.03.04) -> R
Example 696 (R.11.02.03.04) -> R
Example 697 (R.11.02.03.04) -> R
Example 698 (R.11.02.03.04) -> R
Example 699 (R.12.01.01) -> R
Example 700 (R.12.01.01) -> R
Example 701 (R.12.01.01) -> R
Example 702 (R.12.01.01) -> R
Example 703 (R.12.01.01) -> R
Example 704 (R.01.05) -> R
Example 705 (R.01.05) -> R
Example 706 (R.01.05) -> R
Example 707 (R.34.01.01.01) -> R
Example 708 (R.01.05.02.07) -> R
Example 709 (R.43.01.03.09) -> R
Example 710 (R.20.09.01) -> R
Example 711 (R.16.03.01) -> R
Example 712 (R.16.03.01) -> R.01
Example 713 (R.12.07) -> R
Example 714 (R.32.07) -> R
Example 715 (R.14.04) -> R
Example 716 (R.14.04) -> R
Example 717 (R.14.04) -> R
Example 718 (R.32.01) -> R
Example 719 (R.43.01.03.05) -> R
Example 720 (R.43.01.03.05) -> R
Example 721 (R.43.01.03.05) -> R.01
Example 722 (R.43.01.03.05) -> R
Example 723 (R.42.01) -> R
Example 724 (R.42.01) -> R
Example 725 (R.42.01) -> R
Example 726 (R.12.04.01) -> R
Example 727 (R.10.03.01) -> R
Example 728 (R.10.03.01) -> R
Example 729 (R.10.03.01) -> R
Example 730 (R.16.01) -> R
Example 731 (R.16.01) -> R.01
Example 732 (R.16.01) -> R
Example 733 (R.16.01) -> R
Example 734 (R.16.01) -> R
Example 735 (R.20.09.07.03) -> R
Example 736 (R.10.03.04.05) -> R
Example 737 (R.20.03) -> R
Example 738 (R.14.13) -> R
Example 739 (R.01.06) -> R
Example 740 (R.14.10) -> R
Example 741 (R.20.09.04) -> R
Example 742 (R.02.13.03) -> R
Example 743 (R.16.03.03) -> R
Example 744 (R.16.03.03) -> R.01
Example 745 (R.14.07.05) -> R
Example 746 (R.14.07.05) -> R
Example 747 (R.20.09.18) -> R
Example 748 (R.14.13.01.01) -> R
Example 749 (R.18.02.01) -> R
Example 750 (R.20.01.10) -> R
Example 751 (R.11.06.02) -> R.01
Example 752 (R.16.19.03) -> R
Example 753 (R.14.07.04) -> R
Example 754 (R.42.04.03) -> R
Example 755 (R.10.01.09.05) -> R
Example 756 (R.01.01.06.05) -> R
Example 757 (R.10.03.01.03) -> R
Example 758 (R.01.01.03.05.01) -> R
Example 759 (R.42.04.05) -> R
Example 760 (R.01.06.02.01) -> R
Example 761 (R.20.01.01.01.01) -> R
Example 762 (R.01.01) -> R
Example 763 (R.10.01.03.05) -> R.01
Example 764 (R.11.02.03.01.04) -> R
Example 765 (R.20.09.13) -> R
Example 766 (R.20.09.13) -> R
Example 767 (R.20.09.13) -> R
Example 768 (R.42.16) -> R
Example 769 (R.42.16) -> R
Example 770 (R.42.16) -> R
Example 771 (R.11.02.03.01) -> R
Example 772 (R.11.02.03.01) -> R
Example 773 (R.11.02.03.01) -> R
Example 774 (R.11.04.01) -> R
Example 775 (R.11.04.01) -> R
